meeting_key,session_key,driver_number,driver_name,Lap Number,Lap Time,compound,meeting_name
1229,9472,1,Max VERSTAPPEN,2,96.296,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,3,96.753,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,4,96.647,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,5,97.173,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,6,97.092,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,7,97.038,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,8,97.024,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,9,97.229,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,10,96.96,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,11,97.085,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,12,97.045,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,13,97.03,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,14,97.028,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,15,97.011,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,16,97.168,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,19,95.283,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,20,95.16,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,21,95.316,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,22,95.204,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,23,95.216,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,24,95.289,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,25,95.342,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,26,95.223,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,27,95.581,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,28,95.477,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,29,95.793,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,30,95.771,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,31,95.679,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,32,95.886,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,33,95.863,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,34,96.133,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,35,96.018,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,36,96.205,HARD,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,40,96.589,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,41,95.29,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,42,94.667,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,43,94.151,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,44,94.531,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,45,94.249,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,46,94.193,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,47,94.239,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,48,94.35,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,49,94.403,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,50,94.783,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,51,94.34,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,52,94.906,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,53,95.6,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,54,95.334,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,55,95.184,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,56,94.671,SOFT,Bahrain Grand Prix
1229,9472,1,Max VERSTAPPEN,57,94.923,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,2,98.481,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,3,98.707,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,4,98.39,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,5,98.757,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,6,98.582,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,7,99.464,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,8,99.58,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,9,99.366,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,12,98.493,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,13,100.989,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,14,101.47,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,15,97.594,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,16,101.37,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,17,99.758,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,18,98.077,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,19,97.742,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,20,97.82,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,21,98.009,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,22,97.728,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,23,97.621,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,24,99.437,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,25,99.093,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,26,97.859,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,27,98.288,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,28,100.535,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,30,95.715,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,31,96.713,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,32,96.563,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,33,97.433,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,34,96.475,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,35,96.859,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,36,96.462,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,37,96.785,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,38,96.732,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,39,97.016,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,40,99.817,HARD,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,42,94.735,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,43,95.001,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,44,95.13,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,45,95.333,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,46,95.939,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,47,96.729,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,48,95.688,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,49,95.59,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,50,95.66,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,51,95.972,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,52,95.987,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,53,96.088,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,54,99.614,SOFT,Bahrain Grand Prix
1229,9472,2,Logan SARGEANT,55,96.209,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,2,99.509,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,3,98.76,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,4,98.61,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,5,98.704,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,6,98.689,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,7,99.193,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,8,99.529,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,9,99.338,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,10,98.782,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,11,99.033,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,12,98.893,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,15,97.07,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,16,97.176,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,17,97.29,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,18,97.7,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,19,98.35,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,20,97.865,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,21,97.392,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,22,97.75,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,23,97.772,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,24,97.766,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,25,97.973,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,26,98.029,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,27,98.152,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,28,98.045,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,29,97.96,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,30,97.978,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,31,98.154,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,32,98.025,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,33,98.15,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,34,98.246,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,35,100.595,HARD,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,37,95.163,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,38,95.46,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,39,95.475,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,40,95.578,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,41,95.644,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,42,95.338,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,43,95.56,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,44,95.49,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,45,95.57,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,46,95.507,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,47,95.831,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,48,96.236,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,49,96.442,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,50,96.609,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,51,97.103,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,52,97.529,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,53,96.745,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,54,96.661,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,55,97.375,SOFT,Bahrain Grand Prix
1229,9472,3,Daniel RICCIARDO,56,97.662,SOFT,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,2,98.01,SOFT,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,3,97.787,SOFT,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,4,97.45,SOFT,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,5,97.794,SOFT,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,6,97.896,SOFT,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,7,97.86,SOFT,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,8,98.134,SOFT,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,9,98.064,SOFT,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,10,97.936,SOFT,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,11,98.172,SOFT,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,12,98.082,SOFT,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,15,96.912,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,16,96.565,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,17,96.776,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,18,96.508,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,19,96.416,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,20,96.501,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,21,96.62,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,22,96.668,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,23,96.696,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,24,96.823,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,25,96.73,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,26,96.566,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,27,96.726,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,28,97.018,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,29,97.041,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,30,96.986,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,31,97.083,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,32,97.171,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,35,94.476,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,36,95.69,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,37,95.067,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,38,95.149,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,39,94.88,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,40,95.276,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,41,95.069,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,42,95.165,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,43,95.295,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,44,95.346,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,45,95.338,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,46,95.371,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,47,95.485,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,48,95.717,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,49,95.674,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,50,95.657,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,51,96.038,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,52,95.922,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,53,95.782,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,54,95.934,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,55,96.223,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,56,95.976,HARD,Bahrain Grand Prix
1229,9472,4,Lando NORRIS,57,96.582,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,2,99.059,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,3,98.744,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,4,98.503,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,5,98.664,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,6,99.099,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,7,99.078,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,8,99.287,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,9,99.452,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,10,98.929,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,11,98.656,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,14,97.689,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,15,97.492,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,16,97.521,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,17,97.949,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,18,97.791,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,19,97.702,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,20,98.036,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,21,98.094,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,22,97.868,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,23,98.104,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,24,98.192,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,25,98.16,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,26,98.379,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,27,98.4,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,28,98.615,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,29,98.55,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,30,98.832,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,31,100.432,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,33,96.112,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,34,96.622,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,35,96.313,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,36,96.45,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,37,96.629,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,38,96.802,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,39,96.537,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,40,96.742,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,41,96.571,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,42,96.631,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,43,99.291,HARD,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,45,94.805,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,46,95.293,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,47,95.341,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,48,95.411,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,49,95.511,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,50,95.228,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,51,95.334,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,52,95.511,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,53,95.389,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,54,95.853,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,55,95.908,SOFT,Bahrain Grand Prix
1229,9472,10,Pierre GASLY,56,96.086,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,2,96.541,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,3,97.297,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,4,97.722,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,5,98.044,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,6,97.823,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,7,97.821,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,8,97.838,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,9,97.596,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,10,97.63,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,11,97.836,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,14,95.606,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,15,96.815,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,16,95.783,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,17,96.454,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,18,96.311,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,19,96.038,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,20,96.278,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,21,96.165,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,22,96.037,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,23,96.249,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,24,96.211,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,25,96.344,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,26,96.347,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,27,96.233,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,28,96.226,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,29,96.437,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,30,96.313,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,31,96.339,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,32,96.276,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,33,96.564,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,34,96.378,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,35,96.776,HARD,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,38,94.804,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,39,94.607,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,40,94.364,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,41,94.4,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,42,94.525,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,43,94.797,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,44,94.799,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,45,94.592,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,46,94.844,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,47,94.73,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,48,94.885,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,49,94.966,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,50,95.082,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,51,94.94,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,52,95.183,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,53,95.842,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,54,95.459,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,55,95.611,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,56,95.568,SOFT,Bahrain Grand Prix
1229,9472,11,Sergio PEREZ,57,95.746,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,2,98.02,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,3,99.046,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,4,97.776,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,5,99.292,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,6,98.053,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,7,98.008,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,8,98.103,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,9,98.896,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,10,99.325,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,11,98.554,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,12,98.543,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,13,98.587,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,14,98.612,SOFT,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,17,96.97,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,18,97.361,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,19,97.072,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,20,97.357,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,21,97.342,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,22,97.122,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,23,97.265,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,24,97.046,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,25,97.179,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,26,97.638,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,27,96.945,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,28,97.256,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,29,97.104,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,30,96.982,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,31,96.957,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,32,97.056,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,33,97.202,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,34,97.601,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,35,97.273,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,36,98.343,HARD,Bahrain Grand Prix
1229,9472,14,Fernando ALONSO,37,96.799,HARD,Bahrain Grand Prix
